CUSTOMER_SK,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
520,476,Customer#000000476,68r87HCBbQkVYaVfes8mgKs,2,129966289902,5973.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
521,477,Customer#000000477,5aW5WHphNgFdIS1Qdp2cIJXG8ER8,23,338458776997,1837.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
522,478,Customer#000000478,"clyq458DIkXXt4qLyHlbe,n JueoniF",1,116552912694,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
523,479,Customer#000000479,RdIiG8NbwYtamReRwhR,18,283364061631,3654.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
524,480,Customer#000000480,XyQSPswCeO WPD37K3 mYZ4hnCMJO5p,7,172311475851,2751.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
525,481,Customer#000000481,"o4xa7J20NqHM8E0ykH,NKe1gPz04OqIn",21,313633926461,7157.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
526,482,Customer#000000482,389RgNCsmVUKiRskmrQQm90xx JiIxOM0,13,237324481610,4333.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
527,483,Customer#000000483,Yv1QV 1JsV 9sVbNufRvdnprt0grx52,11,217991891135,8877.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
528,484,Customer#000000484,ismzlUzrqRMRGWmCEUUjkBsi,20,307779538902,4245.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
529,485,Customer#000000485,"XeFbvXCQ,J",19,294349611623,8695.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
530,486,Customer#000000486,2cXXa6MSx9CGU,21,317875348723,7487.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
531,487,Customer#000000487,"oTc,l9dAf8O0qOOMP4P0WFTuGS",2,121114014259,9749.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
532,488,Customer#000000488,bBcMjFPTysSTaTdHcoO,3,135137781881,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
533,489,Customer#000000489,GIdW4IVgeqWMBXnNFZGHS8kmhw,4,149162416195,8256.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
534,490,Customer#000000490,"66fG3Fyb946cVQsH9Z3VMNzR,yfHMKIEB",22,322681477824,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
535,491,Customer#000000491,r3zPOuenxHl0oqInxWlEyLP1ZH,0,108562597548,785.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
536,492,Customer#000000492,"JexAgMLuUHoElYFaKx,hJcAP1b1GknYoYHQLyx",8,186862441077,8635.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
537,493,Customer#000000493,G dRBjxmBBug1 xRSa6VwRchFDtU5b,16,265145587246,6582.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
538,494,Customer#000000494,GKgTjHFlQrDZWcketSqhZCopBhmChknI,10,203304536579,6295.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
539,495,Customer#000000495,QhFbEv6KbQIwfZs 1krt1eACKI31v3iyM,7,174004056060,7998.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
540,496,Customer#000000496,Y8oYLlHme6Z4fEzkTu,12,221736447922,8175.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
541,497,Customer#000000497,0 qRRXAxUbo1J KDwDMjFde5fXDwn,23,339377243506,2192.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
542,498,Customer#000000498,"1Wnja9i7KAC3HxS5yATK,In8Q6AHcEUr0f5Tp",19,292108101479,3946.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
543,499,Customer#000000499,m1hO3VXQVbwTbJ99Hw,14,243878179149,4294.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
544,500,Customer#000000500,fy7qx5fHLhcbFL93duj9,4,141947364233,3301.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
545,501,Customer#000000501,"lzkYA5C6wa,wX",13,238676721331,1909.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
546,502,Customer#000000502,nouAF6kednGsWEhQYyVpSnnPt,11,214055909919,1379.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
547,503,Customer#000000503,"7xCLYGLCpFU,toJBIPIrJbLIuLok81h IxK ae5Z",20,304417553094,3214.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
548,504,Customer#000000504,"2GuRx4pOLEQWU7fJOa, DYiK8IuMsXRLO5D 0",10,209162647594,1.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
549,505,Customer#000000505,"MAUkwAyEvg61RlCMomspMs0WzYa,Ns",2,125306478313,6558.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
550,506,Customer#000000506,dT kFaJww1B,13,238957818227,1180.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
551,507,Customer#000000507,"QlA0Fc 6e,r67ugESzq",14,241581854455,5727.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
552,508,Customer#000000508,q9Vq9 nTrUvx,18,283442503166,1686.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
553,509,Customer#000000509,LHLR0IKQJHVF1 0UvBNPLq0,4,141153381002,7886.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
554,510,Customer#000000510,r6f34uxtNID YBuAXpO94BKyqjkM0qmT5n0Rmd9L,5,158462605139,1572.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
555,511,Customer#000000511,lQC9KfW W77IYtJjAgSZguNzxjY rYk3t6lcxfSh,13,232477289743,4571.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
556,512,Customer#000000512,e5 kymvjf6Vja7tNsL 3dfiK,2,121444166035,3938.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
557,513,Customer#000000513,sbWV6FIPas6C0puqgnKUI,1,118613036887,955.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
558,514,Customer#000000514,0qD6Nwp3tG3QqCq9qvRAzT6N8L,23,331947756756,5841.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
559,515,Customer#000000515,oXxHtgXP5pXYTh,15,252045924731,3225.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
560,516,Customer#000000516,EJwOQMTQnFwvd8r Y7f9i5POy6ZlNkIYxCL hg8t,6,169473092690,4769.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
561,517,Customer#000000517,mSo5eI8F4E6Kgl63nWtU84vfyQjOBg4y,10,204757414234,3960.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
562,518,Customer#000000518,"EsCrt4chk,3IRIzwMHTu 6VQWrfh",17,276512567682,9872.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
563,519,Customer#000000519,Z6ke6Y9J2pYuPBp7jE,5,154528605592,9074.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
564,520,Customer#000000520,yaOGc9Ve92Bi4F6e0GcheU2MmEOXJE0zqyDT sEA,3,136121117765,8315.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
565,521,Customer#000000521,MUEAEA1ZuvRofNY453Ckr4Apqk1GlOe,2,125394808897,5831.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
566,522,Customer#000000522,"gPz4FuAGpjvaU4YB9J,fGSnLBr9scEovGO1KkTx",12,227714549561,6358.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
567,523,Customer#000000523,sHeOSgsSnJi6pwYSr0v5ugiGhgnx7ZB,10,206383205977,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
568,524,Customer#000000524,bpsO77xiAmjwOxqIgAszRu4Y,9,198448889800,5706.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
569,525,Customer#000000525,w0pOG5FhH45aYg7mKtHQhAWQKe,19,293656418287,3932.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
570,526,Customer#000000526,0oAVPhh1I4JdrDafVG2Z8,1,111706793115,706.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
571,527,Customer#000000527,"giJAUjnTtxX,HXIy0adwwvg,uu5Y3RVP",13,231395679286,4430.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
572,528,Customer#000000528,SRYjG5Wgp8ZG8GyDFhRIR5ep8yNs3nrCmYa,15,259853815453,1803.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
573,529,Customer#000000529,oGKgweC odpyORKPJ9oxTqzzdlYyFOwXm2F97C,15,253832407326,9648.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
574,530,Customer#000000530,wG6AC7G6Y0DRuzJiroWCByzbrkqeySQDvRXzH,13,236148841055,4991.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
575,531,Customer#000000531,ceI1iHfAaZ4DVVcm6GU370dAuIEmUW1wxG,19,291515671296,5343.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
576,532,Customer#000000532,xwWO3lWjgVJTZwhnltyH6zj5ddkzgH8RbF,15,258759782232,1726.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
577,533,Customer#000000533,"mSt8Gj4JqXXeDScn2CB PIrlnhvqxY,w6Ohku",15,255259574486,5433.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
578,534,Customer#000000534,"3PI4ZATXq8yaHFt,sZOQccGl  Fc1TA3Y 2",1,111373892888,6521.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
579,535,Customer#000000535,",2Y kklprPasEp6DcthUibs",2,127878661808,2913.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
580,536,Customer#000000536,jf8PSOQDvqQj4uF8,12,225213489030,3343.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
581,537,Customer#000000537,"wyXvxD,4jc",10,203374886765,2615.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
582,538,Customer#000000538,u9jYEMPoKwrH5wXivkSebbxAx1PU,19,296324712852,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
583,539,Customer#000000539,FoGcDu9llpFiB LELF3rdjaiw RQe1S,6,161667858571,4390.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
584,540,Customer#000000540,YkaXu3o1X8,16,269331177482,9196.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
585,541,Customer#000000541,",Cris88wkHw4Q0XlCLLYVOAJfkxw",0,103623089442,1296.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
586,542,Customer#000000542,XU2ffxnW3TQasrfF0u2KwKWmMarPyY4q7Q,16,266745452517,3110.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
587,543,Customer#000000543,JvbSKX7RG3xuqiKQ93C,17,279724083265,6089.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
588,544,Customer#000000544,"Jv7vcm,oE,HEyxekXKia1V5H1up23",5,155726511323,4975.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
589,545,Customer#000000545,"AsYw6k,nDUQcMOpEws",10,208491238918,7505.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
590,546,Customer#000000546,GZtBXX3OaqFLbC9JNi1hmF1JFLbmRs9,19,299364448248,3117.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
591,547,Customer#000000547,4h SK3dVkE1tQ0NCh,22,326967242981,6058.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
592,548,Customer#000000548,98nP31ToAGK tCCkYm7HqBZt0dLjy0JzlMMRCmkj,4,147873708722,90.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
593,549,Customer#000000549,v5uqfeHLiL1IELejUDnagWqP5pKWa9LtoemziGV,24,348259988579,92.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
594,550,Customer#000000550,"q5 gKwc7PBQOyd,H",17,279389976262,7271.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
595,551,Customer#000000551,holp1DkjYzznatSwjG,15,252095444006,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
596,552,Customer#000000552,EbjtaRaiok7eqbQ5VJi7q,2,126697842191,1353.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
597,553,Customer#000000553,8tTlavJ sT,4,144541463094,4805.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
598,554,Customer#000000554,"RluaguNRAJhYXmn,CWxcOC,Ly7",2,129385037317,8396.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
599,555,Customer#000000555,chm8jY6TfQ8CEnsvpuL6azNZzkqGcZcO8,15,255483679974,5487.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
600,556,Customer#000000556,UMHllVkuyQUQ3aLXCVRxrXatsyd0AL6Xw,1,119344125846,7944.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
601,557,Customer#000000557,Nt6FUuDR7v,15,253901536699,9559.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
602,558,Customer#000000558,PB1ZV4kQnRHiC,17,278662737672,1912.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
603,559,Customer#000000559,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",7,173954296655,5873.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
604,560,Customer#000000560,gU5FQf0WM0sxTYQ,19,296184678489,1470.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
605,561,Customer#000000561,"Z1kPCTbeTqGfdly2Ab9KEdE,jIKW",18,282861853047,2323.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
606,562,Customer#000000562,"04xjB,zuffnhVyEY0 PeiJPtdjh 0ji",15,252714656971,9235.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
607,563,Customer#000000563,"2RSC1g7cVd,j23HusdkhdCGmiiE",12,225441521215,3232.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
608,564,Customer#000000564,qPQOo94iVl,4,148653328571,6308.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
609,565,Customer#000000565,"HCBXAou,1eP6Z3IynHFI7XmEBgu27Sx",4,147982112891,2689.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
610,566,Customer#000000566,"5NmdMIwTpF8tj7O92363ycA6EL5Yh,vW",24,344437803708,1928.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
611,567,Customer#000000567,KNE6mpW69IgTjVN,21,313898833371,8475.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
612,568,Customer#000000568,"ZddVCnzeABTTBgV3GvkvNtw9,KOHHpME2GELhz",13,236037958611,1318.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
613,569,Customer#000000569,Kk20Q5HiysjcPpMlL6pNUZXXuE,2,126485676776,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
614,570,Customer#000000570,"0Zo0P6m,sie 1,VXacPX2ccDIyWFolj6R",15,252644423057,8481.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
615,571,Customer#000000571,"hCrDDrMzGhsa6,5K4rGXQ",2,121154144819,8993.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
616,572,Customer#000000572,Nf4Yqb49BqGkzmmtf6,11,214252095033,7253.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
617,573,Customer#000000573,BEluH7it7jUcWqb tNLbMIKjU9hrnL7K,4,143548269743,2334.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
618,574,Customer#000000574,ratVLdmp070,8,186762181058,9788.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
619,575,Customer#000000575,"4K6h0pYH,bg2FS5cYL,qqejhvp7EfTlBjRjeVPkq",1,119801347627,3652.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
620,576,Customer#000000576,JI7ZI3BRrkt40uuUmg oyZC3pQ2lS65SnSGL,1,117774998213,2092.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
621,577,Customer#000000577,a73SSq2cip7C8nSzdmmscpZyLCZ7KL,14,246628261317,7059.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
622,578,Customer#000000578,nxUZ BCBO1 HAymUcopl2NtyWMuWVnE3bqPVDB,14,242788609263,6181.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
623,579,Customer#000000579,"9ST2x,snyY3s",0,103741756181,1925.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
624,580,Customer#000000580,wpvPbaPtx5QN,11,214445893830,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
625,581,Customer#000000581,s9SoN9XeVuCri,24,344159782518,3242.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
626,582,Customer#000000582,KqH6uOztVK55zDxLA9kvdtny i5OYXt,3,134845919280,4880.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
627,583,Customer#000000583,"V3i6Gu9,LZtvdnNppXnI2eKQFx0b36WvL,F",13,232346254041,3686.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
628,584,Customer#000000584,"jebKvptmHtS9,YE1qOjl2AOw38P,8skngJZh",15,253527781041,8826.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
629,585,Customer#000000585,"OAnZOqr6A,,77WC001ck8BAqvJTW6,dRGoRdX",16,263976934170,7820.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
630,586,Customer#000000586,"vGaA9XBtn,hlswFhSjLIXGlLEDD2flE8UXwj",11,212393697791,5134.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
631,587,Customer#000000587,J2UwoJEQzAOTtuBrxGVag9iWSUPTp,6,165852335906,7078.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
632,588,Customer#000000588,"ex9SkK7K uM,ki1dsO7PgZLlIuQFKJUQZpD2oS",17,279885462598,484.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
633,589,Customer#000000589,TvdYNogIzDfr 1UyJE4b9RTENPmffmIoH,19,294793163576,1647.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
634,590,Customer#000000590,"4sHhhAZWHYRxJVz0KRgjW9IlKu,55IuT",8,187342156394,3994.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
635,591,Customer#000000591,wGE7AnEtiX7cmCkYA,20,305843097885,6345.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
636,592,Customer#000000592,"srNO5Hu10z1Ru4rRPU,QpXzFwY8759wqZ",24,348325747217,9713.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
637,593,Customer#000000593,SYyEL2nytJXBbFemMseCiivA32USVEDbvGzZS,9,196212171535,234.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
638,594,Customer#000000594,"sbcKWltfCAnXrc Z27ZYDzsH1ztd,ZhgaD9xIMsh",9,192869258440,6518.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
639,595,Customer#000000595,"7Q17BacxM,liY2AwhnHGR0Pjf1180sMz1U",19,295542157805,4177.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
640,596,Customer#000000596,hoByQV2JchlIWfzPFW8I0nCI,5,154848115482,1723.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
641,597,Customer#000000597,"Dbv,XVGzl4X",15,256879529485,2444.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
642,598,Customer#000000598,9ICLFWFZa6,9,191133843847,3245.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
643,599,Customer#000000599,"fIvpza0tlXAVjOAPkWN5,DiU0DO4e5NkfgOlXpDI",4,149168256916,6005.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
644,600,Customer#000000600,"LOtVjPC,Eu,0I2BRCqWf,K",12,226759077888,2003.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
645,601,Customer#000000601,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",1,111046359839,9768.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
646,602,Customer#000000602,"NCryKIpG3W,FDV2",13,234349007213,8405.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
647,603,Customer#000000603,DFAIWiyqZ0GzuF6AWCZX3DcDxyICb3EWxEw,19,296295736194,8161.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
648,604,Customer#000000604,"qCQsFELZ3W hlmi,zOHBcZGo0PZl3jbFu1jsijqE",21,317579519827,3196.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
649,605,Customer#000000605,QAxZ0IXgCzUfNjseQCLfh95HEi,23,332699488039,0.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
650,606,Customer#000000606,"vBIUd7LjRJ5rZXSzITHIvpZwBCClyt4Hjr Tlnf,",1,112845408460,9677.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
651,607,Customer#000000607,m61hvYPASIGmNJx7Tu,24,346011514029,4038.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
652,608,Customer#000000608,luMI1JpfrrILCEeTgz8k98z,16,267671938671,2256.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
653,609,Customer#000000609,dSpUFl8IR8Gh,21,318695801707,3651.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
654,610,Customer#000000610,Fo8RfPq1kgzD 0,11,217826637023,3375.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
655,611,Customer#000000611,E1dtWGHE7NrLfnSKLPFU,19,299242425243,4272.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
